"Work_Title","Page_Title","Page_Position","Page_URL","Subject","Text","Category","Category","Category"
"1918","Property Of","1","http://localhost:3000/display/display_page?page_id=376","Long Island, Virginia","Long Island Va.","Towns"
"1918","Sunday, August 11, 1918","224","http://localhost:3000/display/display_page?page_id=599","car","car","Vehicles"
"1918","Sunday, August 11, 1918","224","http://localhost:3000/display/display_page?page_id=599","Sam Owen","Mr Owens","People"
"1918","Sunday, August 11, 1918","224","http://localhost:3000/display/display_page?page_id=599","corn","corn","Food"
"1918","Sunday, August 11, 1918","224","http://localhost:3000/display/display_page?page_id=599","corn field","corn field","Farm"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","suckering","suckered","Tobacco"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","tobacco","tobacco","Tobacco"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Chatham, Virginia","Chatham","Towns"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","dinner","dinner","Food"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Jane Wooding","Mrs Woodings","People"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","John Baily","John","People"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Willie Baily","Willie Baily","People"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Mrs Hines","Mrs Hines","People"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","grapes","grapes","Agricultural","Food"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Mollie Reynolds","Mollie","Julia's Children","Mollie Brumfield Reynolds Family"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Jane Reynolds","Jane","Mollie Brumfield Reynolds Family"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Clifton Reynolds","Clifton","Mollie Brumfield Reynolds Family"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Alma Bennett","Alma","Lizzie Brumfield Bennett Family"
"1918","Monday, August 12, 1918","225","http://localhost:3000/display/display_page?page_id=600","Lonnie Bennett","Lonnie","Lizzie Brumfield Bennett Family"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","suckering","suckered tobacco","Tobacco"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","Thelma Brumfield","Thelma","Will Brumfield Family"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","Straight Stone, Virginia","Strait Stone","Towns"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","dinner","dinner","Food"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","grapes","grapes","Agricultural","Food"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","canning","put up 14   quarts","Domestic","Food"
"1918","Tuesday, August 13, 1918","226","http://localhost:3000/display/display_page?page_id=601","grape juice","grape juice","Food"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","pulling leaves","pulled leaves","Tobacco"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","tying","tied","Tobacco"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","Thelma Brumfield","Thelma","Will Brumfield Family"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","George Blair","George Blairs","Denia Brumfield Blair Family"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","Julia Brumfield","Julia","Will Brumfield Family"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","Carrie Smith","Carrie","Carrie Brumfield Smith Family","Julia's Children"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","barn","barn","Farm"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","jelly","jellie","Food"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","canning","canned","Domestic","Food"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","grape juice","grape juice","Food"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","Edna Brumfield","Edna","Ben Brumfield Family","Julia's Household"
"1918","Wednesday, August 14, 1918","227","http://localhost:3000/display/display_page?page_id=602","pallet","pallet","Things"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","rain","rain","Weather"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Travis Dews","Dews","People"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","tying","tie leaves","Tobacco"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","dinner","dinner","Food"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Marvin Smith","Marvins","Carrie Brumfield Smith Family"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Carrie Smith","Carrie","Carrie Brumfield Smith Family","Julia's Children"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","canning","can","Domestic","Food"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","grape juice","grape juice","Food"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","tomatoes","tomatoes","Food"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Jane Wooding","Mrs Wooding","People"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Virginia Smith","Virginia   Smith","People"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Virginia Wooding","Virginia Wooding","People"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Carrie Smith","Carries","Carrie Brumfield Smith Family","Julia's Children"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Paul Bennett","Paul Bennett","Lizzie Brumfield Bennett Family"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","Jim Reynolds","Jim Reynolds","People"
"1918","Thursday, August 15, 1918","228","http://localhost:3000/display/display_page?page_id=603","party","party","Social"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","Sam Owen","Owen","People"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","tobacco","tobacco","Tobacco"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","dinner","dinner","Food"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","Marvin Smith","Marvins","Carrie Brumfield Smith Family"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","canning","canned","Domestic","Food"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","tomatoes","tomatoes","Food"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","barn","barn","Farm"
"1918","Friday, August 16, 1918","229","http://localhost:3000/display/display_page?page_id=604","Thelma Brumfield","Thelma","Will Brumfield Family"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","plowing","plowed","Agricultural"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","potatoes","potatoes","Agricultural","Food"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","sowing","sowed","Agricultural"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","turnips","turnip","Agricultural","Food"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","seeds","seed","Agricultural"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","tying","tied","Tobacco"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","primings","primings","Tobacco"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","dinner","dinner","Food"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","churning","churned","Domestic"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","tomatoes","tomatoes","Food"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","canning","cans","Domestic","Food"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","chickens","chickens","Animals"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","cucumber","cucumbers","Agricultural"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Thelma Brumfield","Thelma","Will Brumfield Family"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Dick Wooding","Dick Woodings","People"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","stew","stew","Social"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Julia Brumfield","Julia","Will Brumfield Family"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Henry Anderson Brumfield","Henry","Ben Brumfield Family","Julia's Household"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Edna Brumfield","Edna","Ben Brumfield Family","Julia's Household"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","Chesley Edmonds","Chesley Edmons","People"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","barn","house","Farm"
"1918","Saturday, August 17, 1918","230","http://localhost:3000/display/display_page?page_id=605","tobacco","tobacco","Tobacco"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","rain","rainy","Weather"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Jim Power","Jim Powers","People"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Thelma Brumfield","Thelma","Will Brumfield Family"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Julia Brumfield","Julie","Will Brumfield Family"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Long Island, Virginia","the Island","Towns"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Marvin Smith","Marvins","Carrie Brumfield Smith Family"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","car","car","Vehicles"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Paul Bennett","Paul Bennett","Lizzie Brumfield Bennett Family"
"1918","Sunday, August 18, 1918","231","http://localhost:3000/display/display_page?page_id=606","Sunday School","Sunday School","Social"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","rain","Rain","Weather"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","Henry Anderson Brumfield","Henry","Ben Brumfield Family","Julia's Household"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","tying","tied","Tobacco"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","primings","primings","Tobacco"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","dinner","dinner","Food"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","Lee Brumfield","Lee   Brumfields","Julia's Children","Lee Brumfield Family"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","buggy","buggy","Vehicles"
"1918","Monday, August 19, 1918","232","http://localhost:3000/display/display_page?page_id=607","tobacco","Pauls tobacco","Tobacco"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","beautiful","beautiful","Weather"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","suckering","suckered","Tobacco"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","tobacco","tobacco","Tobacco"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","dinner","dinner","Food"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","canning","canned","Domestic","Food"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","tomatoes","tomatoes","Food"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","kitchen","cook room","Farm"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Mollie Reynolds","Mollie   Reynolds","Julia's Children","Mollie Brumfield Reynolds Family"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","sickness","not well","Sickness"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Miss Kate","Miss   Kate","Places"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Mrs Jane","Mrs Jane","People"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","napping","evening   nap","Social"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Doris Brumfield","Doris Brumfield","Charles Brumfield Family"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Christine Reynolds","Christine Reynolds","Mollie Brumfield Reynolds Family"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Delma Owen","Delma   Owen","People"
"1918","Tuesday, August 20, 1918","233","http://localhost:3000/display/display_page?page_id=608","Marvin Smith","Marvins","Carrie Brumfield Smith Family"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Travis Dews","Mr Dews","People"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","tying","tied leaves","Tobacco"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Margaret Brumfield","Mag   Brumfield","Charles Brumfield Family"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Carrie Smith","Carrie","Carrie Brumfield Smith Family","Julia's Children"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Marvin Smith","Marvin","Carrie Brumfield Smith Family"
"1918","Wednesday, August 21, 1918","234","http://localhost:3000/display/display_page?page_id=609","Altavista, Virginia","Altavista","Towns"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","tobacco sticks","tobacco sticks","Barns","Tobacco"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Jim Power","Mr Jim   Powers","People"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","damsons","damsons","Food"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Denia Blair","Denia Blair","Denia Brumfield Blair Family","Julia's Children"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Carrie Smith","Carrie","Carrie Brumfield Smith Family","Julia's Children"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Julia Ferguson","Julia Fergerson","Mollie Brumfield Reynolds Family"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Alice Thompson","Alice","Mollie Brumfield Reynolds Family"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Marvin Smith","Marvins","Carrie Brumfield Smith Family"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","theft","stole","Social"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","watermelons","water mellons","Food"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","letter","letter","Things"
"1918","Thursday, August 22, 1918","235","http://localhost:3000/display/display_page?page_id=610","Thelma Brumfield","Thelma","Will Brumfield Family"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","tobacco cutting","cut","Tobacco"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","barn","house","Farm"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","tobacco","tobacco","Tobacco"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","Sam Owen","Mr Owen","People"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","Travis Dews","Brand(?) and James(?)   Dews","People"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","damsons","damson","Food"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","preserves","preserves","Food"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","ironing","ironed","Domestic"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","canning","canned","Domestic","Food"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","tomatoes","tomatoes","Food"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","watermelons","water mellon","Food"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","car","car","Vehicles"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","Jim Brumfield","Jim B","Jim Brumfield Family","Julia's Children"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","Zack Adkins","Zack Adkins","People"
"1918","Friday, August 23, 1918","236","http://localhost:3000/display/display_page?page_id=611","Smith","Mr and   Mrs Smith","People"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","tobacco cutting","cutting","Tobacco"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","tobacco","tobacco","Tobacco"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","Jim Brumfield","Jim Brumfield","Jim Brumfield Family","Julia's Children"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","ironing","ironed","Domestic"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","Lizzie Bennett","Lizzie","Julia's Children","Lizzie Brumfield Bennett Family"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","Earl Bennett","Earl Bennett","Lizzie Brumfield Bennett Family"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Saturday, August 24, 1918","237","http://localhost:3000/display/display_page?page_id=612","Straight Stone, Virginia","Strait Stone","Towns"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Jim Brumfield","Jim","Jim Brumfield Family","Julia's Children"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Gretna, Virginia","Gretna","Towns"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Earl Bennett","Earl","Lizzie Brumfield Bennett Family"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Paul Bennett","Paul Bennett","Lizzie Brumfield Bennett Family"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","dinner","dinner","Food"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Kate Harvey","Kate","Julia's Children","Kate Brumfield Harvey Family"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Irvin Harvey","Irvin Harvey","Kate Brumfield Harvey Family"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Willie Mayhew","Mr Mayhew","People"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Travis Dews","Mr Dews","People"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Sam Owen","Owen","People"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Charlie Hutcherson","Charley   Hutcherson","People"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","barn","barn","Farm"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","Joe Edmonds","Jo  Edmons","People"
"1918","Sunday, August 25, 1918","238","http://localhost:3000/display/display_page?page_id=613","broken bones","broke his arm","Sickness"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","rain","rain","Weather"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","firing","fired","Tobacco"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","tobacco","tobacco","Tobacco"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","barn","barn","Farm"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Lizzie Bennett","Lizzie Bennett","Julia's Children","Lizzie Brumfield Bennett Family"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Marvin Smith","Marvins","Carrie Brumfield Smith Family"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","tying","tied","Tobacco"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Sam Owen","Mr Owen","People"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Paul Bennett","Paul","Lizzie Brumfield Bennett Family"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Minnie Owen","Mrs Owen","People"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","Sally Joseph Carr Brumfield","Josie","Ben Brumfield Family","Julia's Household"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","dinner","dinner","Food"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","preserves","preserves","Food"
"1918","Monday, August 26, 1918","239","http://localhost:3000/display/display_page?page_id=614","peaches","peaches","Food"
"1918","Tuesday, August 27, 1918","240","http://localhost:3000/display/display_page?page_id=615","Benjamin Franklin Brumfield, Sr.","Ben","Ben Brumfield Family","Julia's Children"
